"stage","stage09","stage15","ch_high","nburn","strata","stat","cc_year","metric","value"
"once burned forest","late","early",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.50504866458836
"once burned forest","late","early",0,1,"Canopy","mnl",2009,"cc_08_mnl",-0.8434034406531
"once burned forest","late","early",0,1,"Canopy","sdl",2009,"cc_08_sdl",1.21172031163771
"once burned forest","late","late",0,1,"Understory","mnl",2009,"cc_01_mnl",-2.49570028242039
"once burned forest","late","late",0,1,"Understory","sdl",2009,"cc_01_sdl",1.32146082167497
"once burned forest","late","late",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-1.94185486752832
"once burned forest","late","late",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.52733505329381
"once burned forest","late","late",0,1,"Canopy","mnl",2009,"cc_08_mnl",-2.5760532922018
"once burned forest","late","late",0,1,"Canopy","sdl",2009,"cc_08_sdl",2.39801582142697
"recovering","early","early",0,2,"Understory","mnl",2015,"cc_01_mnl",-2.59399858718897
"recovering","early","early",0,2,"Understory","sdl",2015,"cc_01_sdl",1.03490456649288
"recovering","early","early",0,2,"Sub-canopy","mnl",2015,"cc_02_mnl",-4.13965701822756
"recovering","early","early",0,2,"Sub-canopy","sdl",2015,"cc_02_sdl",1.56946455873899
"recovering","early","early",0,2,"Canopy","mnl",2015,"cc_08_mnl",-5.101726226863
"recovering","early","early",0,2,"Canopy","sdl",2015,"cc_08_sdl",2.34709813307582
"once burned early","early","early",0,1,"Understory","mnl",2009,"cc_01_mnl",-1.97893133659808
"once burned early","early","early",0,1,"Understory","sdl",2009,"cc_01_sdl",0.460023708909403
"once burned early","early","early",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-3.75433788659201
"once burned early","early","early",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.66905891062393
"once burned early","early","early",0,1,"Canopy","mnl",2009,"cc_08_mnl",-4.80539231012974
"once burned early","early","early",0,1,"Canopy","sdl",2009,"cc_08_sdl",2.5247012188663
"unburned forest","suppressed","suppressed",NA,0,"Understory","mnl",2015,"cc_01_mnl",-5.26056298454654
"unburned forest","suppressed","suppressed",NA,0,"Understory","sdl",2015,"cc_01_sdl",1.51357207022317
"unburned forest","suppressed","suppressed",NA,0,"Sub-canopy","mnl",2015,"cc_02_mnl",-2.26028282961278
"unburned forest","suppressed","suppressed",NA,0,"Sub-canopy","sdl",2015,"cc_02_sdl",1.23680376713693
"unburned forest","suppressed","suppressed",NA,0,"Canopy","mnl",2015,"cc_08_mnl",-0.430301306123611
"unburned forest","suppressed","suppressed",NA,0,"Canopy","sdl",2015,"cc_08_sdl",0.77493104302886
"once burned early","early","early",0,1,"Understory","mnl",2009,"cc_01_mnl",-1.22179546873568
"once burned early","early","early",0,1,"Understory","sdl",2009,"cc_01_sdl",0.727323507575017
"once burned early","early","early",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-2.08306824281294
"once burned early","early","early",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.20873189159545
"once burned early","early","early",0,1,"Canopy","mnl",2009,"cc_08_mnl",-4.12496362042518
"once burned early","early","early",0,1,"Canopy","sdl",2009,"cc_08_sdl",2.22419968277691
"twice burned forest","late","late",0,2,"Understory","mnl",2015,"cc_01_mnl",-2.8242707374165
"twice burned forest","late","late",0,2,"Understory","sdl",2015,"cc_01_sdl",1.12265055504546
"twice burned forest","late","late",0,2,"Sub-canopy","mnl",2015,"cc_02_mnl",-2.34145965309898
"twice burned forest","late","late",0,2,"Sub-canopy","sdl",2015,"cc_02_sdl",1.40248955981622
"twice burned forest","late","late",0,2,"Canopy","mnl",2015,"cc_08_mnl",-3.07427924906871
"twice burned forest","late","late",0,2,"Canopy","sdl",2015,"cc_08_sdl",2.35062339662079
"once burned forest","late","late",0,1,"Understory","mnl",2009,"cc_01_mnl",-2.64908110706116
"once burned forest","late","late",0,1,"Understory","sdl",2009,"cc_01_sdl",1.20885022673714
"once burned forest","late","late",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-2.25151457149249
"once burned forest","late","late",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.45057886459504
"once burned forest","late","late",0,1,"Canopy","mnl",2009,"cc_08_mnl",-2.88655248421538
"once burned forest","late","late",0,1,"Canopy","sdl",2009,"cc_08_sdl",2.19863450777368
"twice burned forest","late","late",0,2,"Understory","mnl",2015,"cc_01_mnl",-3.18310515053425
"twice burned forest","late","late",0,2,"Understory","sdl",2015,"cc_01_sdl",1.30161887403019
"twice burned forest","late","late",0,2,"Sub-canopy","mnl",2015,"cc_02_mnl",-2.86580129541462
"twice burned forest","late","late",0,2,"Sub-canopy","sdl",2015,"cc_02_sdl",1.85560852415077
"twice burned forest","late","late",0,2,"Canopy","mnl",2015,"cc_08_mnl",-2.54065937632519
"twice burned forest","late","late",0,2,"Canopy","sdl",2015,"cc_08_sdl",2.4701964665035
"once burned forest","late","late",0,1,"Understory","mnl",2009,"cc_01_mnl",-3.01809161789859
"once burned forest","late","late",0,1,"Understory","sdl",2009,"cc_01_sdl",1.59840876994688
"once burned forest","late","late",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-2.17438399451396
"once burned forest","late","late",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.64945975883091
"once burned forest","late","late",0,1,"Canopy","mnl",2009,"cc_08_mnl",-2.34711771624833
"once burned forest","late","late",0,1,"Canopy","sdl",2009,"cc_08_sdl",2.41995332752559
"twice burned forest","late","late",0,2,"Understory","mnl",2015,"cc_01_mnl",-3.82832301276336
"twice burned forest","late","late",0,2,"Understory","sdl",2015,"cc_01_sdl",1.57694842931818
"twice burned forest","late","late",0,2,"Sub-canopy","mnl",2015,"cc_02_mnl",-2.30723163132656
"twice burned forest","late","late",0,2,"Sub-canopy","sdl",2015,"cc_02_sdl",1.5172696141837
"twice burned forest","late","late",0,2,"Canopy","mnl",2015,"cc_08_mnl",-0.979628518248522
"twice burned forest","late","late",0,2,"Canopy","sdl",2015,"cc_08_sdl",1.09472431803305
"once burned forest","late","late",0,1,"Understory","mnl",2009,"cc_01_mnl",-3.64200568875578
"once burned forest","late","late",0,1,"Understory","sdl",2009,"cc_01_sdl",1.80978357680372
"once burned forest","late","late",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-1.79598245397354
"once burned forest","late","late",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.29863011509472
"once burned forest","late","late",0,1,"Canopy","mnl",2009,"cc_08_mnl",-0.860800705114209
"once burned forest","late","late",0,1,"Canopy","sdl",2009,"cc_08_sdl",1.02442830556288
"twice burned forest","late","late",0,2,"Understory","mnl",2015,"cc_01_mnl",-2.59435678571569
"twice burned forest","late","late",0,2,"Understory","sdl",2015,"cc_01_sdl",1.09622480409912
"twice burned forest","late","late",0,2,"Sub-canopy","mnl",2015,"cc_02_mnl",-3.07435060011705
"twice burned forest","late","late",0,2,"Sub-canopy","sdl",2015,"cc_02_sdl",1.29444002674292
"twice burned forest","late","late",0,2,"Canopy","mnl",2015,"cc_08_mnl",-3.72986656687113
"twice burned forest","late","late",0,2,"Canopy","sdl",2015,"cc_08_sdl",2.48473155828176
"once burned forest","late","late",0,1,"Understory","mnl",2009,"cc_01_mnl",-2.34970910514837
"once burned forest","late","late",0,1,"Understory","sdl",2009,"cc_01_sdl",1.13213044770085
"once burned forest","late","late",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-2.81579083597993
"once burned forest","late","late",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.52203758336656
"once burned forest","late","late",0,1,"Canopy","mnl",2009,"cc_08_mnl",-2.79859454809494
"once burned forest","late","late",0,1,"Canopy","sdl",2009,"cc_08_sdl",2.34642181931769
"twice burned forest","late","late",0,2,"Understory","mnl",2015,"cc_01_mnl",-3.16475810577489
"twice burned forest","late","late",0,2,"Understory","sdl",2015,"cc_01_sdl",1.1984418507443
"twice burned forest","late","late",0,2,"Sub-canopy","mnl",2015,"cc_02_mnl",-2.71583283315976
"twice burned forest","late","late",0,2,"Sub-canopy","sdl",2015,"cc_02_sdl",1.37314249259588
"twice burned forest","late","late",0,2,"Canopy","mnl",2015,"cc_08_mnl",-2.47233333088006
"twice burned forest","late","late",0,2,"Canopy","sdl",2015,"cc_08_sdl",2.10247281198018
"once burned forest","late","late",0,1,"Understory","mnl",2009,"cc_01_mnl",-2.99319796968676
"once burned forest","late","late",0,1,"Understory","sdl",2009,"cc_01_sdl",1.13010241796414
"once burned forest","late","late",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-2.53870200842256
"once burned forest","late","late",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.35761419683834
"once burned forest","late","late",0,1,"Canopy","mnl",2009,"cc_08_mnl",-2.23620610064831
"once burned forest","late","late",0,1,"Canopy","sdl",2009,"cc_08_sdl",1.87788991084814
"once burned early","early","early",1,1,"Understory","mnl",2009,"cc_01_mnl",-1.76813380647409
"once burned early","early","early",1,1,"Understory","sdl",2009,"cc_01_sdl",0.992774112873974
"once burned early","early","early",1,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-2.92406734119723
"once burned early","early","early",1,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.43121976310928
"once burned early","early","early",1,1,"Canopy","mnl",2009,"cc_08_mnl",-3.65290424589338
"once burned early","early","early",1,1,"Canopy","sdl",2009,"cc_08_sdl",1.94664426311081
"twice burned early","early","early",1,2,"Understory","mnl",2015,"cc_01_mnl",-2.64156183249071
"twice burned early","early","early",1,2,"Understory","sdl",2015,"cc_01_sdl",1.28322268719859
"twice burned early","early","early",1,2,"Sub-canopy","mnl",2015,"cc_02_mnl",-4.06939458728595
"twice burned early","early","early",1,2,"Sub-canopy","sdl",2015,"cc_02_sdl",1.64732602527417
"twice burned early","early","early",1,2,"Canopy","mnl",2015,"cc_08_mnl",-5.72270870687234
"twice burned early","early","early",1,2,"Canopy","sdl",2015,"cc_08_sdl",1.6874037937116
"once burned early","early","early",0,1,"Understory","mnl",2009,"cc_01_mnl",-1.34766764116673
"once burned early","early","early",0,1,"Understory","sdl",2009,"cc_01_sdl",0.667923459057809
"once burned early","early","early",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-1.59821368628429
"once burned early","early","early",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.03384137737215
"once burned early","early","early",0,1,"Canopy","mnl",2009,"cc_08_mnl",-2.8276388594288
"once burned early","early","early",0,1,"Canopy","sdl",2009,"cc_08_sdl",1.47746840648848
"once burned early","early","early",1,1,"Understory","mnl",2009,"cc_01_mnl",-2.10553541121588
"once burned early","early","early",1,1,"Understory","sdl",2009,"cc_01_sdl",1.28128283928586
"once burned early","early","early",1,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-3.33877950415329
"once burned early","early","early",1,1,"Sub-canopy","sdl",2009,"cc_02_sdl",0.996145599815027
"once burned early","early","early",1,1,"Canopy","mnl",2009,"cc_08_mnl",-3.62444967908378
"once burned early","early","early",1,1,"Canopy","sdl",2009,"cc_08_sdl",1.77791375845421
"unburned forest","suppressed","suppressed",NA,0,"Understory","mnl",2015,"cc_01_mnl",-3.68467803020563
"unburned forest","suppressed","suppressed",NA,0,"Understory","sdl",2015,"cc_01_sdl",1.51371588740601
"unburned forest","suppressed","suppressed",NA,0,"Sub-canopy","mnl",2015,"cc_02_mnl",-2.33423251001841
"unburned forest","suppressed","suppressed",NA,0,"Sub-canopy","sdl",2015,"cc_02_sdl",1.46032566866462
"unburned forest","suppressed","suppressed",NA,0,"Canopy","mnl",2015,"cc_08_mnl",-1.60147657146639
"unburned forest","suppressed","suppressed",NA,0,"Canopy","sdl",2015,"cc_08_sdl",1.94980522077858
"once burned early","early","early",1,1,"Understory","mnl",2009,"cc_01_mnl",-3.60087971312051
"once burned early","early","early",1,1,"Understory","sdl",2009,"cc_01_sdl",1.40010934015894
"once burned early","early","early",1,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-3.28294485961702
"once burned early","early","early",1,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.22842394174285
"once burned early","early","early",1,1,"Canopy","mnl",2009,"cc_08_mnl",-3.14940133697699
"once burned early","early","early",1,1,"Canopy","sdl",2009,"cc_08_sdl",1.30126613602996
"once burned early","early","early",1,1,"Understory","mnl",2009,"cc_01_mnl",-3.91828678901072
"once burned early","early","early",1,1,"Understory","sdl",2009,"cc_01_sdl",1.29556249068029
"once burned early","early","early",1,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-3.51881102203897
"once burned early","early","early",1,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.2346505697309
"once burned early","early","early",1,1,"Canopy","mnl",2009,"cc_08_mnl",-4.80426245275798
"once burned early","early","early",1,1,"Canopy","sdl",2009,"cc_08_sdl",1.53925950668978
"once burned early","early","early",1,1,"Understory","mnl",2009,"cc_01_mnl",-1.85558593210897
"once burned early","early","early",1,1,"Understory","sdl",2009,"cc_01_sdl",0.707154363455514
"once burned early","early","early",1,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-2.06694957986153
"once burned early","early","early",1,1,"Sub-canopy","sdl",2009,"cc_02_sdl",0.847522305440653
"once burned early","early","early",1,1,"Canopy","mnl",2009,"cc_08_mnl",-3.21703130328325
"once burned early","early","early",1,1,"Canopy","sdl",2009,"cc_08_sdl",1.47912829439116
"once burned early","early","early",1,1,"Understory","mnl",2009,"cc_01_mnl",-1.65232526743859
"once burned early","early","early",1,1,"Understory","sdl",2009,"cc_01_sdl",0.801855939761825
"once burned early","early","early",1,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-1.90495246739716
"once burned early","early","early",1,1,"Sub-canopy","sdl",2009,"cc_02_sdl",0.905695859954139
"once burned early","early","early",1,1,"Canopy","mnl",2009,"cc_08_mnl",-3.26341489622366
"once burned early","early","early",1,1,"Canopy","sdl",2009,"cc_08_sdl",1.49786132542577
"once burned early","early","late",1,1,"Understory","mnl",2009,"cc_01_mnl",-1.77138287507293
"once burned early","early","late",1,1,"Understory","sdl",2009,"cc_01_sdl",0.764679207653089
"once burned early","early","late",1,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-3.07200195860288
"once burned early","early","late",1,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.05197501353975
"once burned early","early","late",1,1,"Canopy","mnl",2009,"cc_08_mnl",-3.48253466442918
"once burned early","early","late",1,1,"Canopy","sdl",2009,"cc_08_sdl",2.11050646002556
"once burned early","early","late",0,1,"Understory","mnl",2009,"cc_01_mnl",-2.06114408276542
"once burned early","early","late",0,1,"Understory","sdl",2009,"cc_01_sdl",0.97208007878957
"once burned early","early","late",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-1.35700384250916
"once burned early","early","late",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",0.849147173349963
"once burned early","early","late",0,1,"Canopy","mnl",2009,"cc_08_mnl",-2.21763233190904
"once burned early","early","late",0,1,"Canopy","sdl",2009,"cc_08_sdl",1.51660814590725
"once burned early","early","early",1,1,"Understory","mnl",2009,"cc_01_mnl",-1.43534663865655
"once burned early","early","early",1,1,"Understory","sdl",2009,"cc_01_sdl",0.634939240532094
"once burned early","early","early",1,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-1.33001278311769
"once burned early","early","early",1,1,"Sub-canopy","sdl",2009,"cc_02_sdl",0.601399891896401
"once burned early","early","early",1,1,"Canopy","mnl",2009,"cc_08_mnl",-2.46565122365183
"once burned early","early","early",1,1,"Canopy","sdl",2009,"cc_08_sdl",1.36955070346341
"once burned early","early","early",0,1,"Understory","mnl",2009,"cc_01_mnl",-2.07491351461707
"once burned early","early","early",0,1,"Understory","sdl",2009,"cc_01_sdl",0.811206905840205
"once burned early","early","early",0,1,"Sub-canopy","mnl",2009,"cc_02_mnl",-3.00979696974919
"once burned early","early","early",0,1,"Sub-canopy","sdl",2009,"cc_02_sdl",1.51576685063882
